#	Isochrone	Z = 0.00000		Age = 	1.995e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	u' 	g' 	r' 	i' 	z' 	Flum
	7.40	8.62161255	8.6160	4.0944	4.1008	2.6283	-5.466	-4.320	-4.764	-4.442	-4.183	-3.989	-0.04042237
	7.40	8.62178040	8.6162	4.0902	4.0803	2.5504	-5.455	-4.358	-4.858	-4.548	-4.296	-4.115	-0.04042131
	7.40	8.62194824	8.6163	4.0856	4.0580	2.4658	-5.444	-4.390	-4.959	-4.661	-4.417	-4.251	-0.04042024
	7.40	8.62211514	8.6165	4.0801	4.0330	2.3713	-5.430	-4.418	-5.067	-4.784	-4.548	-4.399	-0.04041919
	7.40	8.62226486	8.6167	4.0742	4.0068	2.2725	-5.415	-4.442	-5.171	-4.906	-4.681	-4.552	-0.04041824
	7.40	8.62241364	8.6168	4.0664	3.9755	2.1548	-5.396	-4.441	-5.290	-5.043	-4.830	-4.727	-0.04041730
	7.40	8.62256241	8.6170	4.0574	3.9416	2.0286	-5.373	-4.388	-5.396	-5.168	-4.970	-4.896	-0.04041636
	7.40	8.62271118	8.6171	4.0449	3.9013	1.8798	-5.342	-4.262	-5.452	-5.268	-5.105	-5.059	-0.04041542
	7.40	8.62284184	8.6172	4.0285	3.8567	1.7176	-5.301	-4.109	-5.362	-5.299	-5.211	-5.187	-0.04041459
	7.40	8.62295341	8.6173	4.0066	3.8087	1.5474	-5.247	-3.939	-5.146	-5.272	-5.283	-5.283	-0.04041388
	7.40	8.62306499	8.6174	3.9725	3.7556	1.3692	-5.161	-3.638	-4.827	-5.167	-5.287	-5.336	-0.04041318
	7.40	8.62315845	8.6175	3.9174	3.7247	1.3009	-5.023	-3.268	-4.521	-4.998	-5.181	-5.269	-0.04041259
	7.40	8.62325096	8.6176	3.8684	3.7109	1.2945	-4.901	-2.986	-4.306	-4.853	-5.066	-5.174	-0.04041200
	7.40	8.62330437	8.6176	3.9321	3.7054	1.2090	-5.060	-3.064	-4.428	-5.006	-5.232	-5.346	-0.04041166
	7.40	8.62334347	8.6177	4.0311	3.7004	1.0900	-5.308	-3.224	-4.641	-5.248	-5.486	-5.607	-0.04041142
	7.40	8.62337017	8.6177	4.0824	3.6992	1.0337	-5.436	-3.319	-4.758	-5.375	-5.616	-5.739	-0.04041125
	7.40	8.62338352	8.6177	4.1172	3.6979	0.9939	-5.523	-3.374	-4.833	-5.460	-5.704	-5.830	-0.04041116
	7.40	8.62341022	8.6177	4.1457	3.6966	0.9599	-5.594	-3.410	-4.891	-5.528	-5.776	-5.904	-0.04041099
	7.40	8.62342358	8.6177	4.1639	3.6956	0.9380	-5.640	-3.431	-4.927	-5.571	-5.822	-5.952	-0.04041091
	7.40	8.62346268	8.6178	4.2034	3.6939	0.8916	-5.739	-3.484	-5.009	-5.667	-5.922	-6.055	-0.04041066
	7.40	8.62359524	8.6178	4.3143	3.6890	0.7611	-6.016	-3.629	-5.235	-5.933	-6.203	-6.345	-0.04040982
	7.40	8.62393856	8.6180	4.4083	3.6853	0.6521	-6.251	-3.758	-5.428	-6.159	-6.441	-6.590	-0.04040765
	7.40	8.62405682	8.6181	4.4190	3.6849	0.6401	-6.277	-3.774	-5.451	-6.185	-6.468	-6.618	-0.04040690
#	Isochrone	Z = 0.00000		Age = 	2.818e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	u' 	g' 	r' 	i' 	z' 	Flum
	7.45	0.69999999	0.7000	-0.5164	3.7545	4.7637	6.061	7.353	6.520	6.111	5.962	5.911	-1.19890256
	7.45	0.80000001	0.8000	-0.2386	3.7910	4.6897	5.367	6.460	5.730	5.441	5.349	5.339	-1.00113983
	7.45	0.89999998	0.9000	0.0050	3.8245	4.6313	4.757	5.776	5.045	4.853	4.812	4.841	-0.85396262
	7.45	1.00000000	1.0000	0.2208	3.8570	4.5912	4.218	5.235	4.430	4.328	4.341	4.410	-0.74074074
	7.45	1.10000002	1.1000	0.4121	3.8932	4.5860	3.740	4.785	3.871	3.872	3.948	4.061	-0.65130752
	7.45	1.20000005	1.2000	0.5726	3.9296	4.6089	3.338	4.422	3.422	3.525	3.663	3.816	-0.57912395
	7.45	1.29999995	1.3000	0.7268	3.9646	4.6294	2.953	4.072	3.068	3.255	3.440	3.616	-0.51980772
	7.45	1.39999998	1.4000	0.8676	3.9960	4.6466	2.601	3.741	2.800	3.038	3.253	3.446	-0.47031994
	7.45	1.50000000	1.5000	0.9949	4.0242	4.6619	2.283	3.447	2.595	2.865	3.097	3.301	-0.42849231
	7.45	1.60000002	1.6000	1.1110	4.0499	4.6767	1.993	3.188	2.426	2.717	2.962	3.174	-0.39273920
	7.45	1.70000005	1.7000	1.2215	4.0742	4.6899	1.716	2.949	2.273	2.580	2.835	3.056	-0.36187632
	7.45	1.79999995	1.7999	1.3244	4.0958	4.6982	1.459	2.734	2.128	2.450	2.712	2.941	-0.33500274
	7.45	1.89999998	1.8999	1.4157	4.1170	4.7151	1.231	2.553	2.014	2.348	2.617	2.854	-0.31142170
	7.45	2.00000000	1.9999	1.5053	4.1363	4.7248	1.007	2.376	1.896	2.239	2.515	2.759	-0.29058670
	7.45	2.09999990	2.0999	1.5879	4.1540	4.7344	0.800	2.215	1.787	2.140	2.421	2.672	-0.27206346
	7.45	2.20000005	2.1999	1.6667	4.1715	4.7457	0.603	2.067	1.688	2.050	2.335	2.594	-0.25550276
	7.45	2.29999995	2.2999	1.7424	4.1882	4.7562	0.414	1.927	1.592	1.962	2.253	2.518	-0.24062108
	7.45	2.40000010	2.3999	1.8131	4.2032	4.7640	0.237	1.796	1.500	1.878	2.173	2.443	-0.22718572
	7.45	2.50000000	2.4999	1.8808	4.2186	4.7754	0.068	1.675	1.417	1.802	2.102	2.377	-0.21500434
	7.45	2.76612353	2.7659	2.0435	4.2537	4.7972	-0.339	1.383	1.208	1.611	1.921	2.208	-0.18755973
	7.45	3.00000000	2.9998	2.1777	4.2834	4.8169	-0.674	1.148	1.040	1.458	1.775	2.070	-0.16809413
	7.45	3.28714323	3.2868	2.3230	4.3153	4.8389	-1.037	0.894	0.857	1.288	1.614	1.918	-0.14858025
	7.45	3.69566989	3.6953	2.5133	4.3570	4.8663	-1.513	0.567	0.614	1.063	1.400	1.715	-0.12684707
	7.45	4.00000000	3.9995	2.6453	4.3858	4.8840	-1.843	0.342	0.443	0.906	1.249	1.571	-0.11399485
	7.45	4.30858469	4.3080	2.7646	4.4118	4.9007	-2.141	0.138	0.285	0.759	1.109	1.438	-0.10311325
	7.45	4.59775257	4.5970	2.8722	4.4350	4.9145	-2.410	-0.049	0.136	0.622	0.979	1.313	-0.09445603
	7.45	4.85219765	4.8513	2.9637	4.4548	4.9255	-2.639	-0.213	0.006	0.501	0.863	1.202	-0.08783129
	7.45	5.00000000	4.9991	3.0154	4.4660	4.9316	-2.769	-0.308	-0.070	0.430	0.794	1.136	-0.08434449
	7.45	5.05180120	5.0508	3.0327	4.4698	4.9337	-2.812	-0.341	-0.096	0.406	0.771	1.114	-0.08317902
	7.45	5.26685572	5.2658	3.1056	4.4853	4.9410	-2.994	-0.481	-0.209	0.299	0.668	1.014	-0.07862702
	7.45	5.46179104	5.4606	3.1704	4.4991	4.9474	-3.156	-0.607	-0.311	0.202	0.574	0.924	-0.07486242
	7.45	5.63850975	5.6372	3.2288	4.5116	4.9525	-3.302	-0.723	-0.406	0.112	0.486	0.837	-0.07171242
	7.45	5.80062723	5.7992	3.2831	4.5232	4.9570	-3.438	-0.831	-0.494	0.028	0.404	0.757	-0.06902001
	7.45	5.94770002	5.9462	3.3323	4.5335	4.9599	-3.561	-0.923	-0.571	-0.047	0.331	0.685	-0.06672599
	7.45	6.00000000	5.9984	3.3501	4.5372	4.9606	-3.605	-0.956	-0.599	-0.074	0.304	0.659	-0.06594199
	7.45	6.09214687	6.0905	3.3814	4.5435	4.9615	-3.683	-1.014	-0.648	-0.122	0.257	0.612	-0.06459907
	7.45	6.21434116	6.2126	3.4234	4.5520	4.9619	-3.788	-1.090	-0.713	-0.185	0.193	0.550	-0.06289018
	7.45	6.32973337	6.3279	3.4632	4.5600	4.9619	-3.888	-1.157	-0.771	-0.242	0.136	0.493	-0.06134737
	7.45	6.43487978	6.4329	3.5002	4.5672	4.9611	-3.980	-1.220	-0.826	-0.296	0.082	0.440	-0.05999798
	7.45	6.53130436	6.5292	3.5342	4.5736	4.9592	-4.066	-1.279	-0.877	-0.347	0.031	0.389	-0.05880528
	7.45	6.62714958	6.6250	3.5648	4.5789	4.9560	-4.142	-1.328	-0.921	-0.391	-0.014	0.344	-0.05766006
	7.45	6.83025742	6.8279	3.6109	4.5803	4.9285	-4.257	-1.436	-1.028	-0.497	-0.121	0.237	-0.05535746
	7.45	6.98197985	6.9794	3.6465	4.5787	4.8961	-4.346	-1.535	-1.127	-0.597	-0.221	0.137	-0.05373969
	7.45	7.00000000	6.9974	3.6509	4.5785	4.8919	-4.357	-1.547	-1.140	-0.610	-0.233	0.124	-0.05355301
	7.45	7.05469418	7.0520	3.6661	4.5774	4.8757	-4.395	-1.592	-1.185	-0.655	-0.279	0.078	-0.05299326
	7.45	7.15004444	7.1472	3.6935	4.5746	4.8431	-4.464	-1.676	-1.272	-0.742	-0.366	-0.009	-0.05204146
	7.45	7.23702669	7.2341	3.7188	4.5715	4.8105	-4.527	-1.754	-1.352	-0.823	-0.447	-0.090	-0.05119883
	7.45	7.31989527	7.3168	3.7433	4.5680	4.7770	-4.588	-1.831	-1.433	-0.905	-0.528	-0.172	-0.05041789
	7.45	7.39648294	7.3932	3.7666	4.5643	4.7434	-4.647	-1.907	-1.512	-0.984	-0.608	-0.252	-0.04971439
	7.45	7.47017241	7.4667	3.7898	4.5601	4.7078	-4.704	-1.985	-1.594	-1.067	-0.690	-0.335	-0.04905349
	7.45	7.54559088	7.5420	3.8142	4.5550	4.6675	-4.765	-2.070	-1.684	-1.157	-0.781	-0.425	-0.04839275
	7.45	7.61505222	7.6113	3.8374	4.5498	4.6273	-4.824	-2.154	-1.773	-1.246	-0.869	-0.515	-0.04779779
	7.45	7.68882751	7.6848	3.8636	4.5443	4.5833	-4.889	-2.241	-1.866	-1.340	-0.964	-0.610	-0.04717969
	7.45	7.73439837	7.7303	3.8816	4.5422	4.5593	-4.934	-2.295	-1.922	-1.397	-1.021	-0.667	-0.04680480
	7.45	7.76261663	7.7584	3.9003	4.5481	4.5661	-4.981	-2.320	-1.940	-1.414	-1.038	-0.683	-0.04657526
	7.45	7.76727390	7.7630	3.9125	4.5540	4.5773	-5.011	-2.326	-1.939	-1.413	-1.037	-0.682	-0.04653756
	7.45	7.76871204	7.7645	3.9248	4.5589	4.5849	-5.042	-2.333	-1.942	-1.415	-1.040	-0.685	-0.04652593
	7.45	7.76953220	7.7653	3.9392	4.5642	4.5918	-5.078	-2.345	-1.948	-1.421	-1.046	-0.691	-0.04651930
	7.45	7.77048016	7.7662	3.9562	4.5698	4.5970	-5.121	-2.362	-1.959	-1.432	-1.057	-0.702	-0.04651164
	7.45	7.77217340	7.7679	3.9713	4.5745	4.6010	-5.158	-2.378	-1.970	-1.443	-1.069	-0.713	-0.04649796
	7.45	7.77456141	7.7703	3.9707	4.5718	4.5911	-5.157	-2.389	-1.983	-1.457	-1.082	-0.727	-0.04647868
	7.45	7.77625132	7.7720	3.9718	4.5694	4.5804	-5.160	-2.403	-2.000	-1.473	-1.099	-0.744	-0.04646504
	7.45	7.77821970	7.7739	3.9758	4.5671	4.5672	-5.170	-2.424	-2.023	-1.497	-1.122	-0.767	-0.04644917
	7.45	7.77885103	7.7746	3.9775	4.5666	4.5634	-5.174	-2.431	-2.031	-1.504	-1.130	-0.775	-0.04644408
	7.45	7.78418589	7.7799	3.9895	4.5710	4.5695	-5.204	-2.440	-2.036	-1.509	-1.135	-0.780	-0.04640111
	7.45	7.78816080	7.7838	3.9918	4.5746	4.5816	-5.210	-2.429	-2.021	-1.494	-1.120	-0.765	-0.04636915
	7.45	7.79347086	7.7891	3.9893	4.5785	4.6003	-5.203	-2.399	-1.988	-1.461	-1.087	-0.732	-0.04632650
	7.45	7.80366039	7.7993	3.9880	4.5834	4.6215	-5.200	-2.366	-1.952	-1.424	-1.051	-0.695	-0.04624486
	7.45	7.81805944	7.8136	3.9889	4.5882	4.6408	-5.202	-2.338	-1.921	-1.394	-1.020	-0.664	-0.04612991
	7.45	7.85260248	7.8480	3.9938	4.5938	4.6602	-5.215	-2.316	-1.896	-1.368	-0.995	-0.639	-0.04585618
	7.45	7.88489866	7.8802	4.0037	4.5917	4.6436	-5.239	-2.354	-1.934	-1.407	-1.034	-0.678	-0.04560280
	7.45	7.92255116	7.9177	4.0155	4.5896	4.6253	-5.269	-2.396	-1.978	-1.451	-1.078	-0.722	-0.04531045
	7.45	7.96253777	7.9576	4.0318	4.5848	4.5923	-5.310	-2.467	-2.051	-1.524	-1.151	-0.796	-0.04500354
	7.45	7.98948479	7.9844	4.0453	4.5814	4.5666	-5.343	-2.522	-2.108	-1.582	-1.209	-0.853	-0.04479875
	7.45	8.00000000	7.9949	4.0510	4.5799	4.5555	-5.357	-2.545	-2.133	-1.606	-1.233	-0.878	-0.04471927
	7.45	8.02531052	8.0201	4.0644	4.5760	4.5279	-5.391	-2.604	-2.194	-1.667	-1.294	-0.939	-0.04452898
	7.45	8.03891563	8.0336	4.0725	4.5706	4.4988	-5.411	-2.652	-2.246	-1.720	-1.347	-0.992	-0.04442727
	7.45	8.04610348	8.0408	4.0772	4.5649	4.4718	-5.423	-2.691	-2.291	-1.765	-1.391	-1.037	-0.04437370
	7.45	8.05098915	8.0457	4.0806	4.5586	4.4433	-5.431	-2.730	-2.336	-1.811	-1.437	-1.082	-0.04433735
	7.45	8.05416012	8.0488	4.0832	4.5527	4.4175	-5.438	-2.766	-2.377	-1.853	-1.478	-1.124	-0.04431379
	7.45	8.05547047	8.0501	4.0836	4.5495	4.4042	-5.439	-2.783	-2.397	-1.873	-1.498	-1.145	-0.04430406
	7.45	8.05725002	8.0519	4.0821	4.5434	4.3813	-5.435	-2.804	-2.425	-1.902	-1.527	-1.174	-0.04429085
	7.45	8.05833530	8.0530	4.0780	4.5375	4.3621	-5.425	-2.817	-2.445	-1.922	-1.548	-1.196	-0.04428280
	7.45	8.05906487	8.0537	4.0712	4.5314	4.3446	-5.408	-2.825	-2.459	-1.938	-1.563	-1.212	-0.04427738
	7.45	8.05962372	8.0543	4.0636	4.5253	4.3278	-5.389	-2.831	-2.472	-1.952	-1.577	-1.226	-0.04427324
	7.45	8.06023026	8.0549	4.0552	4.5175	4.3047	-5.368	-2.833	-2.486	-1.967	-1.594	-1.244	-0.04426874
	7.45	8.06066608	8.0553	4.0502	4.5108	4.2833	-5.355	-2.840	-2.503	-1.986	-1.613	-1.265	-0.04426551
	7.45	8.06111717	8.0557	4.0475	4.5039	4.2581	-5.349	-2.854	-2.527	-2.012	-1.640	-1.293	-0.04426217
	7.45	8.06127262	8.0559	4.0472	4.5014	4.2484	-5.348	-2.861	-2.538	-2.023	-1.651	-1.305	-0.04426101
	7.45	8.06186104	8.0565	4.0511	4.4922	4.2079	-5.358	-2.896	-2.587	-2.076	-1.706	-1.361	-0.04425665
	7.45	8.06243324	8.0571	4.0601	4.4844	4.1676	-5.380	-2.940	-2.644	-2.135	-1.766	-1.423	-0.04425241
	7.45	8.06300640	8.0576	4.0710	4.4775	4.1292	-5.408	-2.986	-2.700	-2.195	-1.826	-1.485	-0.04424817
	7.45	8.06356430	8.0582	4.0809	4.4715	4.0955	-5.432	-3.028	-2.752	-2.248	-1.881	-1.541	-0.04424403
	7.45	8.06442451	8.0590	4.0906	4.4633	4.0529	-5.457	-3.076	-2.813	-2.313	-1.948	-1.610	-0.04423766
	7.45	8.06529903	8.0599	4.0945	4.4553	4.0170	-5.466	-3.108	-2.858	-2.361	-1.998	-1.663	-0.04423119
	7.45	8.06560135	8.0602	4.0948	4.4525	4.0054	-5.467	-3.116	-2.871	-2.376	-2.013	-1.678	-0.04422895
	7.45	8.06649017	8.0611	4.0938	4.4436	3.9712	-5.464	-3.142	-2.912	-2.420	-2.059	-1.727	-0.04422237
	7.45	8.06708717	8.0617	4.0924	4.4371	3.9465	-5.461	-3.161	-2.941	-2.452	-2.093	-1.763	-0.04421795
	7.45	8.06769753	8.0623	4.0909	4.4299	3.9192	-5.457	-3.181	-2.972	-2.486	-2.130	-1.802	-0.04421344
	7.45	8.06830883	8.0629	4.0892	4.4220	3.8892	-5.453	-3.204	-3.008	-2.525	-2.171	-1.845	-0.04420891
	7.45	8.06893349	8.0635	4.0878	4.4134	3.8561	-5.449	-3.232	-3.049	-2.570	-2.219	-1.895	-0.04420429
	7.45	8.06955814	8.0641	4.0863	4.4038	3.8196	-5.446	-3.262	-3.094	-2.620	-2.271	-1.950	-0.04419967
	7.45	8.07018280	8.0648	4.0849	4.3936	3.7799	-5.442	-3.297	-3.144	-2.675	-2.329	-2.012	-0.04419506
	7.45	8.07080650	8.0654	4.0834	4.3824	3.7368	-5.438	-3.335	-3.201	-2.736	-2.393	-2.079	-0.04419044
	7.45	8.07141590	8.0660	4.0818	4.3704	3.6902	-5.435	-3.376	-3.261	-2.802	-2.463	-2.153	-0.04418594
	7.45	8.07172012	8.0663	4.0810	4.3639	3.6653	-5.432	-3.399	-3.295	-2.839	-2.500	-2.193	-0.04418369
	7.45	8.07201004	8.0666	4.0800	4.3573	3.6401	-5.430	-3.421	-3.328	-2.875	-2.538	-2.233	-0.04418155
	7.45	8.07231426	8.0669	4.0790	4.3503	3.6128	-5.428	-3.445	-3.364	-2.914	-2.579	-2.276	-0.04417930
	7.45	8.07260418	8.0672	4.0779	4.3432	3.5855	-5.425	-3.469	-3.400	-2.954	-2.621	-2.320	-0.04417716
	7.45	8.07287884	8.0674	4.0767	4.3358	3.5573	-5.422	-3.494	-3.438	-2.995	-2.664	-2.365	-0.04417513
	7.45	8.07316875	8.0677	4.0755	4.3279	3.5269	-5.419	-3.521	-3.478	-3.039	-2.710	-2.414	-0.04417299
	7.45	8.07344341	8.0680	4.0741	4.3198	3.4958	-5.415	-3.547	-3.520	-3.084	-2.758	-2.464	-0.04417096
	7.45	8.07370472	8.0683	4.0727	4.3116	3.4644	-5.412	-3.575	-3.562	-3.131	-2.806	-2.515	-0.04416903
	7.45	8.07396507	8.0685	4.0711	4.3028	3.4308	-5.408	-3.604	-3.607	-3.180	-2.857	-2.570	-0.04416711
	7.45	8.07422543	8.0688	4.0695	4.2936	3.3958	-5.404	-3.634	-3.654	-3.231	-2.911	-2.627	-0.04416519
	7.45	8.07448483	8.0690	4.0677	4.2840	3.3589	-5.399	-3.665	-3.703	-3.285	-2.968	-2.687	-0.04416327
	7.45	8.07473087	8.0693	4.0659	4.2740	3.3210	-5.395	-3.696	-3.754	-3.340	-3.026	-2.749	-0.04416145
	7.45	8.07496262	8.0695	4.0640	4.2637	3.2818	-5.390	-3.728	-3.806	-3.397	-3.086	-2.813	-0.04415974
	7.45	8.07520771	8.0698	4.0620	4.2527	3.2397	-5.385	-3.762	-3.862	-3.459	-3.151	-2.882	-0.04415793
	7.45	8.07542515	8.0700	4.0599	4.2414	3.1968	-5.380	-3.795	-3.919	-3.521	-3.216	-2.952	-0.04415633
	7.45	8.07565594	8.0702	4.0577	4.2294	3.1509	-5.374	-3.830	-3.980	-3.588	-3.286	-3.027	-0.04415462
	7.45	8.07587242	8.0704	4.0552	4.2168	3.1028	-5.368	-3.867	-4.044	-3.658	-3.360	-3.106	-0.04415303
	7.45	8.07607460	8.0706	4.0529	4.2036	3.0525	-5.362	-3.904	-4.110	-3.731	-3.437	-3.190	-0.04415153
	7.45	8.07627678	8.0708	4.0502	4.1895	2.9988	-5.355	-3.943	-4.181	-3.808	-3.518	-3.278	-0.04415004
	7.45	8.07647896	8.0710	4.0474	4.1747	2.9423	-5.348	-3.985	-4.255	-3.890	-3.605	-3.371	-0.04414855
	7.45	8.07666683	8.0712	4.0444	4.1591	2.8829	-5.341	-4.026	-4.331	-3.976	-3.696	-3.470	-0.04414716
	7.45	8.07685375	8.0714	4.0413	4.1424	2.8194	-5.333	-4.068	-4.412	-4.066	-3.792	-3.575	-0.04414578
	7.45	8.07702732	8.0715	4.0378	4.1247	2.7517	-5.325	-4.111	-4.498	-4.162	-3.894	-3.686	-0.04414450
	7.45	8.07719994	8.0717	4.0341	4.1053	2.6779	-5.315	-4.154	-4.590	-4.265	-4.004	-3.808	-0.04414323
	7.45	8.07737350	8.0719	4.0298	4.0840	2.5970	-5.305	-4.195	-4.689	-4.377	-4.123	-3.939	-0.04414195
	7.45	8.07754612	8.0720	4.0251	4.0607	2.5089	-5.293	-4.233	-4.794	-4.495	-4.249	-4.082	-0.04414068
	7.45	8.07769108	8.0722	4.0200	4.0363	2.4161	-5.280	-4.260	-4.902	-4.616	-4.379	-4.228	-0.04413961
	7.45	8.07784939	8.0723	4.0137	4.0078	2.3086	-5.264	-4.286	-5.017	-4.750	-4.524	-4.394	-0.04413844
	7.45	8.07799339	8.0725	4.0065	3.9762	2.1894	-5.246	-4.287	-5.138	-4.889	-4.676	-4.572	-0.04413738
	7.45	8.07813740	8.0726	3.9973	3.9402	2.0544	-5.223	-4.231	-5.251	-5.023	-4.826	-4.753	-0.04413631
	7.45	8.07826710	8.0727	3.9866	3.9032	1.9170	-5.197	-4.118	-5.302	-5.117	-4.952	-4.904	-0.04413536
	7.45	8.07838249	8.0728	3.9732	3.8632	1.7707	-5.163	-3.985	-5.236	-5.153	-5.053	-5.024	-0.04413451
	7.45	8.07848358	8.0729	3.9556	3.8196	1.6138	-5.119	-3.840	-5.058	-5.142	-5.130	-5.124	-0.04413376
	7.45	8.07856941	8.0730	3.9317	3.7738	1.4545	-5.059	-3.637	-4.810	-5.076	-5.160	-5.188	-0.04413313
	7.45	8.07865620	8.0731	3.8946	3.7331	1.3289	-4.967	-3.281	-4.511	-4.950	-5.116	-5.193	-0.04413249
	7.45	8.07872868	8.0731	3.8473	3.7184	1.3171	-4.848	-3.024	-4.303	-4.812	-5.009	-5.106	-0.04413195
	7.45	8.07880020	8.0732	3.8258	3.7104	1.3070	-4.794	-2.878	-4.197	-4.746	-4.960	-5.068	-0.04413143
	7.45	8.07885265	8.0733	3.9013	3.7042	1.2065	-4.983	-2.972	-4.343	-4.927	-5.155	-5.272	-0.04413104
	7.45	8.07890606	8.0733	4.0257	3.6978	1.0567	-5.294	-3.159	-4.605	-5.229	-5.473	-5.599	-0.04413065
	7.45	8.07893276	8.0733	4.1024	3.6957	0.9715	-5.486	-3.289	-4.775	-5.417	-5.667	-5.797	-0.04413045
	7.45	8.07895851	8.0733	4.1619	3.6938	0.9045	-5.635	-3.383	-4.905	-5.562	-5.818	-5.951	-0.04413026
	7.45	8.07899857	8.0734	4.2165	3.6922	0.8432	-5.771	-3.470	-5.023	-5.695	-5.956	-6.093	-0.04412996
	7.45	8.07903767	8.0734	4.2582	3.6908	0.7959	-5.876	-3.533	-5.113	-5.797	-6.062	-6.201	-0.04412967
	7.45	8.07914352	8.0734	4.3019	3.6893	0.7462	-5.985	-3.598	-5.205	-5.903	-6.173	-6.314	-0.04412889
	7.45	8.07947254	8.0736	4.3307	3.6882	0.7131	-6.057	-3.639	-5.266	-5.972	-6.246	-6.389	-0.04412647
	7.45	8.07998657	8.0738	4.3559	3.6873	0.6843	-6.120	-3.676	-5.318	-6.033	-6.310	-6.455	-0.04412268
	7.45	8.08027554	8.0739	4.3690	3.6869	0.6697	-6.152	-3.696	-5.347	-6.065	-6.343	-6.489	-0.04412055
#	Isochrone	Z = 0.00000		Age = 	3.162e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	u' 	g' 	r' 	i' 	z' 	Flum
	7.50	0.69999999	0.7000	-0.5163	3.7545	4.7636	6.061	7.353	6.520	6.111	5.962	5.911	-1.19890256
	7.50	0.80000001	0.8000	-0.2385	3.7910	4.6896	5.366	6.460	5.730	5.440	5.348	5.339	-1.00113983
	7.50	0.89999998	0.9000	0.0053	3.8245	4.6311	4.757	5.776	5.044	4.852	4.812	4.841	-0.85396262
	7.50	1.00000000	1.0000	0.2211	3.8570	4.5910	4.217	5.234	4.429	4.328	4.341	4.410	-0.74074074
	7.50	1.10000002	1.1000	0.4125	3.8932	4.5858	3.739	4.784	3.870	3.871	3.947	4.061	-0.65130752
	7.50	1.20000005	1.2000	0.5730	3.9296	4.6087	3.337	4.421	3.421	3.524	3.663	3.815	-0.57912395
	7.50	1.29999995	1.3000	0.7273	3.9646	4.6291	2.952	4.070	3.066	3.254	3.439	3.615	-0.51980772
	7.50	1.39999998	1.4000	0.8681	3.9961	4.6462	2.600	3.739	2.799	3.037	3.252	3.445	-0.47031994
	7.50	1.50000000	1.5000	0.9955	4.0242	4.6615	2.281	3.445	2.594	2.864	3.096	3.299	-0.42849231
	7.50	1.60000002	1.6000	1.1117	4.0499	4.6762	1.991	3.186	2.425	2.715	2.960	3.173	-0.39273920
	7.50	1.70000005	1.7000	1.2223	4.0743	4.6892	1.714	2.947	2.271	2.578	2.834	3.054	-0.36187632
	7.50	1.79999995	1.7999	1.3252	4.0959	4.6976	1.457	2.732	2.127	2.448	2.711	2.939	-0.33500274
	7.50	1.89999998	1.8999	1.4168	4.1170	4.7140	1.228	2.550	2.012	2.345	2.614	2.851	-0.31142170
	7.50	2.00000000	1.9999	1.5065	4.1363	4.7238	1.004	2.373	1.893	2.237	2.512	2.757	-0.29058670
	7.50	2.09999990	2.0999	1.5893	4.1541	4.7333	0.797	2.212	1.784	2.137	2.418	2.669	-0.27206346
	7.50	2.20000005	2.1999	1.6685	4.1716	4.7442	0.599	2.063	1.684	2.046	2.332	2.590	-0.25550276
	7.50	2.29999995	2.2999	1.7443	4.1882	4.7544	0.409	1.923	1.588	1.958	2.249	2.513	-0.24062108
	7.50	2.40000010	2.3999	1.8150	4.2034	4.7625	0.232	1.792	1.496	1.873	2.169	2.439	-0.22718572
	7.50	2.50000000	2.4998	1.8831	4.2186	4.7731	0.062	1.670	1.411	1.797	2.097	2.372	-0.21500434
	7.50	2.64842415	2.6482	1.9761	4.2386	4.7854	-0.170	1.502	1.292	1.687	1.993	2.274	-0.19889921
	7.50	3.00000000	2.9997	2.1829	4.2843	4.8155	-0.687	1.138	1.033	1.450	1.768	2.064	-0.16809413
	7.50	3.14085031	3.1406	2.2562	4.3004	4.8264	-0.870	1.009	0.940	1.365	1.687	1.987	-0.15799832
	7.50	3.53119564	3.5308	2.4468	4.3421	4.8536	-1.347	0.679	0.698	1.141	1.474	1.784	-0.13488754
	7.50	3.86168694	3.8612	2.5964	4.3748	4.8735	-1.721	0.424	0.505	0.962	1.303	1.623	-0.11954109
	7.50	4.00000000	3.9994	2.6562	4.3878	4.8812	-1.870	0.322	0.427	0.890	1.234	1.557	-0.11399485
	7.50	4.10858965	4.1080	2.6995	4.3973	4.8871	-1.979	0.248	0.370	0.838	1.184	1.509	-0.10994640
	7.50	4.38433456	4.3836	2.8078	4.4206	4.9005	-2.250	0.062	0.223	0.702	1.054	1.386	-0.10071549
	7.50	4.62696886	4.6261	2.8998	4.4405	4.9113	-2.480	-0.100	0.095	0.583	0.941	1.277	-0.09365174
	7.50	4.84870625	4.8477	2.9815	4.4581	4.9204	-2.684	-0.248	-0.023	0.473	0.836	1.176	-0.08791668
	7.50	5.00000000	4.9989	3.0372	4.4700	4.9255	-2.823	-0.352	-0.106	0.395	0.761	1.104	-0.08434449
	7.50	5.02339077	5.0223	3.0455	4.4717	4.9263	-2.844	-0.367	-0.119	0.384	0.749	1.093	-0.08381473
